sig,ensembl_id,gene_name,gene_id,rho,pval
up,ENSG00000184634,MED12,9968,-0.3166676116683695,4.3706722990355693e-10
up,ENSG00000185359,HGS,9146,-0.3771020204615765,5.546868911573609e-14
up,ENSG00000187605,TET3,200424,-0.3112531443581635,8.910144216634804e-10
up,ENSG00000189060,H1F0,3005,-0.32538645505708286,1.346502032481911e-10
up,ENSG00000196700,ZNF512B,57473,-0.36808660338599336,2.39489309283484e-13
up,ENSG00000198700,IPO9,55705,-0.3184321311040762,3.454508411828003e-10
up,ENSG00000198919,DZIP3,9666,-0.33301617740633654,4.657445429939669e-11
up,ENSG00000204310,AGPAT1,10554,-0.36897679445244563,2.0770134629704176e-13
up,ENSG00000204623,ZNRD1ASP,80862,-0.43220068792326316,2.5654248003859663e-18
up,ENSG00000205309,NT5M,56953,-0.3110745421378615,9.119739680283889e-10
up,ENSG00000213676,ATF6B,1388,-0.3674322377512161,2.658441800295054e-13
up,ENSG00000213780,GTF2H4,2968,-0.39471807445638374,2.7839464326124234e-15
up,ENSG00000214022,REPIN1,29803,-0.3145901858427523,5.754038525916075e-10
up,ENSG00000214783,POLR2J4,84820,-0.316057779087207,4.739157806244935e-10
up,ENSG00000233822,HIST1H2BN,8341,-0.38259192370956807,2.2256389273094928e-14
up,ENSG00000235703,LINC00894,100272228,-0.35740901064699504,1.2775530156034109e-12
up,ENSG00000236144,TMEM147-AS1,100506469,-0.3018463299169055,2.9689009408701754e-09
up,ENSG00000238105,GOLGA2P5,55592,-0.39780848037491084,1.6164981859894951e-15
up,ENSG00000244560,AC004890.2,155060,-0.3185141658361464,3.4168063034934734e-10
up,ENSG00000250506,CDK3,1018,-0.30948024298510585,1.1215568289933637e-09
up,ENSG00000256525,POLG2,11232,-0.32883676794981054,8.361651714268224e-11
up,ENSG00000258366,RTEL1,51750,-0.31725281199850414,4.043340908161242e-10
up,ENSG00000262180,OCLM,10896,-0.3670128470164724,2.8420562060410747e-13
up,ENSG00000266173,STRADA,92335,-0.33511005343645534,3.4623234339242096e-11
up,ENSG00000266967,AARSD1,80755,-0.358710691828906,1.0451663745303787e-12
up,ENSG00000273841,TAF9,6880,-0.31424367403507436,6.022863161742091e-10
up,ENSG00000278540,ACACA,31,-0.3135384302678032,6.608209858074938e-10
