sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000119699,TGFB3,7043,0.5656629585727652,1.2532197876010496e-35
down,ENSG00000119900,OGFRL1,79627,0.39641189939098864,1.083356239019369e-16
down,ENSG00000120262,CCDC170,80129,0.42992591251544726,1.193580306490161e-19
down,ENSG00000120820,GLT8D2,83468,0.5883336554966125,4.446749309998208e-39
down,ENSG00000120913,PDLIM2,64236,0.4198932414814776,9.93972814817109e-19
down,ENSG00000121361,KCNJ8,3764,0.5043996807489991,1.5880335185750408e-27
down,ENSG00000121440,PDZRN3,23024,0.38457758119671676,1.004426702690382e-15
down,ENSG00000121966,CXCR4,7852,0.5687783650449435,4.3619493019144806e-36
down,ENSG00000122025,FLT3,2322,0.5094062467934511,3.9707200602600954e-28
down,ENSG00000122121,XPNPEP2,7512,0.46116997647860897,1.013929736852211e-22
down,ENSG00000122176,FMOD,2331,0.5533586746205744,7.2709429035256505e-34
down,ENSG00000122420,PTGFR,5737,0.417389491594769,1.6685508791056593e-18
down,ENSG00000122691,TWIST1,7291,0.4857986483681454,2.2512883293183733e-25
down,ENSG00000122707,RECK,8434,0.44721654488765067,2.610089190103604e-21
down,ENSG00000122786,CALD1,800,0.49712211941063583,1.14387578934978e-26
down,ENSG00000122862,SRGN,5552,0.7498844436598162,2.599759213976769e-74
down,ENSG00000122877,EGR2,1959,0.4572145320504236,2.585232196235616e-22
down,ENSG00000123338,NCKAP1L,3071,0.8046863149893164,2.756710311082947e-93
down,ENSG00000123384,LRP1,4035,0.3651315637006299,3.223238812966547e-14
down,ENSG00000123610,TNFAIP6,7130,0.6385245840755507,9.066497635763973e-48
down,ENSG00000124212,PTGIS,5740,0.39987143489769666,5.554226275835494e-17
down,ENSG00000124216,SNAI1,6615,0.5278267389681619,1.977676851211901e-30
down,ENSG00000124491,F13A1,2162,0.5473709197423383,4.9390875841358175e-33
down,ENSG00000125355,TMEM255A,55026,0.49511151222061256,1.957435757629151e-26
down,ENSG00000125414,MYH2,4620,0.3895898088882205,3.954144469436363e-16
down,ENSG00000125730,C3,718,0.4962748935985915,1.4350874341939065e-26
down,ENSG00000125810,CD93,22918,0.3391098990127265,2.3458185791460734e-12
down,ENSG00000126458,RRAS,6237,0.4341124544785673,4.8256167878323267e-20
down,ENSG00000126759,CFP,5199,0.5018757065387894,3.1666031691370714e-27
down,ENSG00000127074,RGS13,6003,0.39390744397065025,1.7486603329708068e-16
down,ENSG00000127083,OMD,4958,0.5345836311947877,2.603476807014118e-31
down,ENSG00000127472,PLA2G5,5322,0.5268304143664185,2.656657056464735e-30
