sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000158488,CD1E,913,0.3479624154590114,5.448167412675506e-16
down,ENSG00000158869,FCER1G,2207,0.7913370002729353,7.620590436342183e-111
down,ENSG00000159640,ACE,1636,0.3378691576329495,4.127909567197754e-15
down,ENSG00000159723,AGRP,181,0.472313235321519,9.376153605592839e-30
down,ENSG00000160883,HK3,3101,0.8088600576335528,1.792896865994214e-119
down,ENSG00000161955,TNFSF13,8741,0.3168461744342961,2.2224865590036134e-13
down,ENSG00000162493,PDPN,10630,0.34196283694982976,1.831800678526305e-15
down,ENSG00000162511,LAPTM5,7805,0.769152276607306,4.83484232587916e-101
down,ENSG00000162711,NLRP3,114548,0.5839410325878833,4.885040086751731e-48
down,ENSG00000163106,HPGDS,27306,0.48988700103912464,3.3437971176234065e-32
down,ENSG00000163131,CTSS,1520,0.5213143852653184,5.978179017135969e-37
down,ENSG00000163219,ARHGAP25,9938,0.5015616945555984,6.574975740953034e-34
down,ENSG00000163563,MNDA,4332,0.7292599481501912,6.3796328023174416e-86
down,ENSG00000163710,PCOLCE2,26577,0.3133170195928334,4.211419010260618e-13
down,ENSG00000163751,CPA3,1359,0.3105396347195109,6.923183154900136e-13
down,ENSG00000163823,CCR1,1230,0.6638708002622028,3.1332071371563736e-66
down,ENSG00000164604,GPR85,54329,0.3946281050014111,1.7259092769515773e-20
down,ENSG00000164935,DCSTAMP,81501,0.6359167659647751,2.961583913842619e-59
down,ENSG00000165140,FBP1,2203,0.3268183459526987,3.4866201834194864e-14
down,ENSG00000165178,NCF1C,654817,0.5743455105044095,3.503560870463337e-46
down,ENSG00000165682,CLEC1B,51266,0.5165328772765138,3.3973735554470403e-36
down,ENSG00000166128,RAB8B,51762,0.34591873524132527,8.25876770535407e-16
down,ENSG00000166501,PRKCB,5579,0.4163703015551569,7.610065122817333e-23
down,ENSG00000166523,CLEC4E,26253,0.39700927949135756,9.714312576960951e-21
down,ENSG00000166592,RRAD,6236,0.3189582622219245,1.5098888329593606e-13
down,ENSG00000166825,ANPEP,290,0.3379337312466742,4.075724297253413e-15
down,ENSG00000167261,DPEP2,64174,0.6511086079474576,5.917492138458267e-63
down,ENSG00000167588,GPD1,2819,0.3055711088462145,1.6629029276938356e-12
down,ENSG00000167601,AXL,558,0.377364960932805,9.706188541963945e-19
down,ENSG00000167613,LAIR1,3903,0.7953529304406998,9.535778312457089e-113
down,ENSG00000167850,CD300C,10871,0.7950277240518023,1.3646193976666811e-112
down,ENSG00000167995,BEST1,7439,0.4455533030274423,2.7359126548163167e-26
down,ENSG00000168060,NAALADL1,10004,0.5171901728817815,2.6799303364628173e-36
down,ENSG00000168229,PTGDR,5729,0.30990585998982034,7.74907955753361e-13
down,ENSG00000168546,GFRA2,2675,0.3589433221416824,5.5291258546152255e-17
down,ENSG00000168995,SIGLEC7,27036,0.7850437709966337,6.0348661456861274e-108
down,ENSG00000169403,PTAFR,5724,0.6377379127490619,1.0940049774461365e-59
down,ENSG00000169442,CD52,1043,0.6505740319586283,8.05235138143188e-63
down,ENSG00000169554,ZEB2,9839,0.5112950426321545,2.2085635250599333e-35
down,ENSG00000170323,FABP4,2167,0.3006622821471391,3.888901029208875e-12
down,ENSG00000170396,ZNF804A,91752,0.527704391252987,5.613715468772794e-38
down,ENSG00000170891,CYTL1,54360,0.3118070942434969,5.521679325660682e-13
down,ENSG00000171051,FPR1,2357,0.5932314488432777,6.799393940360842e-50
down,ENSG00000171522,PTGER4,5734,0.48793873057377957,6.348184430045436e-32
down,ENSG00000171860,C3AR1,719,0.7267255237468927,4.721031377676613e-85
down,ENSG00000172236,TPSAB1,7177,0.3332173842214057,1.0241777713437683e-14
down,ENSG00000172349,IL16,3603,0.4780178671983155,1.5593345162665594e-30
down,ENSG00000173198,CYSLTR1,10800,0.37489659407725123,1.693867858652837e-18
down,ENSG00000173391,OLR1,4973,0.6444245194437921,2.6650200889919384e-61
down,ENSG00000174600,CMKLR1,1240,0.5706886024341226,1.720819867259692e-45
down,ENSG00000174837,ADGRE1,2015,0.5853662387949794,2.558383182928087e-48
down,ENSG00000174944,P2RY14,9934,0.3596100806925387,4.7981185023583966e-17
down,ENSG00000176014,TUBB6,84617,0.33478140571093085,7.558451183794436e-15
down,ENSG00000176046,NUPR1,26471,0.34979513064349954,3.742032718039918e-16
down,ENSG00000177494,ZBED2,79413,0.3581235979122656,6.579188363672519e-17
down,ENSG00000177575,CD163,9332,0.6471083715061485,5.844367262028322e-62
down,ENSG00000178695,KCTD12,115207,0.36918326822893965,6.035807926509497e-18
down,ENSG00000179344,HLA-DQB1,3119,0.4751497375112768,3.8589848833315104e-30
down,ENSG00000180509,KCNE1,3753,0.38302917441986883,2.656134170698791e-19
down,ENSG00000181631,P2RY13,53829,0.628378830819463,1.702857168791272e-57
down,ENSG00000182048,TRPC2,7221,0.455941345917021,1.343483080652385e-27
down,ENSG00000182287,AP1S2,8905,0.5356933012111522,2.714670888063212e-39
down,ENSG00000183023,SLC8A1,6546,0.4715007437557639,1.2072575994795842e-29
down,ENSG00000183549,ACSM5,54988,0.47928823867939235,1.0409745311777815e-30
down,ENSG00000184730,APOBR,55911,0.601300002820032,1.481010353057163e-51
down,ENSG00000185291,IL3RA,3563,0.4501755776293737,7.248664924373031e-27
down,ENSG00000185972,CCIN,881,0.3246122504875676,5.2837122790980864e-14
down,ENSG00000186431,FCAR,2204,0.37863485517238493,7.274901957183908e-19
down,ENSG00000187098,MITF,4286,0.3488509438974152,4.54244574832702e-16
down,ENSG00000187116,LILRA5,353514,0.6273311284335499,2.9643488775747176e-57
down,ENSG00000187688,TRPV2,51393,0.7328547558301205,3.5877000099799595e-87
down,ENSG00000188015,S100A3,6274,0.31401649212868815,3.712812689459928e-13
down,ENSG00000188677,PARVB,29780,0.32762124419298716,2.994568703191373e-14
down,ENSG00000196126,HLA-DRB1,3123,0.5491327070514501,1.379432878294719e-41
down,ENSG00000196154,S100A4,6275,0.3177319931089217,1.8905365628698486e-13
down,ENSG00000196329,GIMAP5,55340,0.4599554776142459,4.076578722303439e-28
down,ENSG00000196511,TPK1,27010,0.41458049725608326,1.2075247513382556e-22
down,ENSG00000196664,TLR7,51284,0.5864641700990892,1.551023582445345e-48
down,ENSG00000197043,ANXA6,309,0.3108589503400255,6.540359102928593e-13
down,ENSG00000197253,TPSB2,64499,0.33590865595386277,6.065537335766858e-15
down,ENSG00000197405,C5AR1,728,0.5948548276936083,3.1759094939300417e-50
down,ENSG00000197465,GYPE,2996,0.32035189788767293,1.1679773827797288e-13
down,ENSG00000197471,SPN,6693,0.6109812783027907,1.2970241426192174e-53
down,ENSG00000197561,ELANE,1991,0.3041312613808207,2.1370291342586032e-12
down,ENSG00000197646,PDCD1LG2,80380,0.5647306073432788,2.2057003761257724e-44
down,ENSG00000197766,CFD,1675,0.3631374512247225,2.253434628865331e-17
down,ENSG00000197769,MAP1LC3C,440738,0.37513762093627934,1.6045627434522916e-18
down,ENSG00000197872,FAM49A,81553,0.4232340809783517,1.2624050535489098e-23
down,ENSG00000198053,SIRPA,140885,0.6743342438766655,4.861912530911632e-69
down,ENSG00000198959,TGM2,7052,0.3182125179252602,1.7313195278492114e-13
down,ENSG00000203797,DDO,8528,0.4228620632162735,1.3929846259663423e-23
down,ENSG00000204252,HLA-DOA,3111,0.5131696560088637,1.1344114159213545e-35
down,ENSG00000204287,HLA-DRA,3122,0.5995573696357197,3.41584245813487e-51
down,ENSG00000204472,AIF1,199,0.7714722950285438,5.146435432111223e-102
down,ENSG00000204482,LST1,7940,0.7339716635026091,1.4531219207414605e-87
down,ENSG00000204577,LILRB3,11025,0.6745883113679917,4.141461503243128e-69
down,ENSG00000204592,HLA-E,3133,0.374996377398181,1.6563176883493607e-18
down,ENSG00000204872,NAT8B,51471,0.39683448499245655,1.0134533047914147e-20
down,ENSG00000229391,HLA-DRB6,3128,0.43615410991160214,3.8297897215528155e-25
down,ENSG00000231389,HLA-DPA1,3113,0.5506970882825559,7.342990083852484e-42
down,ENSG00000232629,HLA-DQB2,3120,0.40857281285941394,5.573971196521609e-22
down,ENSG00000232810,TNF,7124,0.4115139700873222,2.6463071413338455e-22
down,ENSG00000234906,APOC2,344,0.5612833134158766,9.425866428324092e-44
down,ENSG00000239697,TNFSF12,8742,0.45376818189212154,2.5455324369337313e-27
down,ENSG00000241839,PLEKHO2,80301,0.6993549453255637,2.98434957728e-76
down,ENSG00000254838,GVINP1,387751,0.33774099969484694,4.2334305772503296e-15
down,ENSG00000274736,CCL23,6368,0.5912253948865425,1.7314893059357824e-49
down,ENSG00000275385,CCL18,6362,0.6108054096375558,1.415668084100694e-53
